,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,fp1Pos,fp1Laps,fp2Pos,fp2Laps
1912,24048,1002,839,10,31,8,7,7,6,8.0,53,+57.761,4672245,48,12,1:24.243,247.555,1,3,17,7,30
1913,24049,1002,815,10,11,14,8,8,7,6.0,53,+58.678,4673162,44,11,1:24.179,247.743,1,1,18,8,32
1914,24050,1002,832,4,55,7,9,9,8,4.0,53,+1:18.140,4692624,43,5,1:23.529,249.671,1,8,15,12,32
1915,24051,1002,840,3,18,10,10,10,9,2.0,52,\N,\N,52,9,1:24.056,248.106,11,19,8,17,29
1916,24052,1002,845,3,35,12,11,11,10,1.0,52,\N,\N,39,14,1:24.580,246.568,11,18,10,15,28
1917,24053,1002,844,15,16,15,12,12,11,0.0,52,\N,\N,52,8,1:23.768,248.959,11,12,10,9,20
1918,24054,1002,838,1,2,17,13,13,12,0.0,52,\N,\N,52,13,1:24.504,246.790,11,-1,-1,19,30
1919,24055,1002,807,4,27,20,14,14,13,0.0,52,\N,\N,47,16,1:24.772,246.010,11,9,15,10,30
1920,24056,1002,842,5,10,9,15,15,14,0.0,52,\N,\N,47,10,1:24.059,248.097,11,6,19,14,34
1921,24057,1002,828,15,9,18,16,16,15,0.0,52,\N,\N,46,15,1:24.767,246.024,11,16,11,20,2
1922,24058,1002,825,210,20,11,17,17,16,0.0,52,\N,\N,44,7,1:23.768,248.959,11,13,13,13,28
1923,24059,1002,817,9,3,19,\N,R,17,0.0,23,\N,\N,46,18,1:25.692,243.369,5,5,13,6,28
1924,24060,1002,4,1,14,13,\N,R,18,0.0,9,\N,\N,18,17,1:25.229,244.691,5,14,14,18,23
1925,24061,1002,843,5,28,16,\N,R,19,0.0,0,\N,\N,6,19,1:27.009,239.685,23,4,17,16,16
1926,24062,1002,154,210,8,6,\N,D,20,0.0,53,+56.320,4670804,\N,0,\N,\N,2,15,13,11,31
1927,24063,1003,1,131,44,1,1,1,1,25.0,61,1:51:11.611,6671611,56,2,1:42.913,177.108,1,6,28,2,20
1928,24064,1003,830,9,33,2,2,2,2,18.0,61,+8.961,6680572,54,5,1:43.345,176.368,1,2,27,3,28
1929,24065,1003,20,6,5,3,3,3,3,15.0,61,+39.984,6711595,48,6,1:44.669,174.137,1,3,23,9,12
1930,24066,1003,822,131,77,4,4,4,4,12.0,61,+51.930,6723541,42,8,1:44.720,174.052,1,8,28,5,33
1931,24067,1003,8,6,7,5,5,5,5,10.0,61,+53.001,6724612,46,7,1:44.715,174.061,1,4,21,1,35
1932,24068,1003,817,9,3,6,6,6,6,8.0,61,+53.982,6725593,59,3,1:43.120,176.753,1,1,27,4,33
1933,24069,1003,4,1,14,11,7,7,7,6.0,61,+1:43.001,6774612,57,4,1:43.164,176.677,1,14,23,8,31
1934,24070,1003,832,4,55,12,8,8,8,4.0,60,\N,\N,50,12,1:45.211,173.240,11,7,23,6,36
1935,24071,1003,844,15,16,13,9,9,9,2.0,60,\N,\N,57,11,1:45.203,173.253,11,9,24,14,37
1936,24072,1003,807,4,27,10,10,10,10,1.0,60,\N,\N,53,19,1:46.093,171.800,11,5,26,10,35
1937,24073,1003,828,15,9,14,11,11,11,0.0,60,\N,\N,50,10,1:45.169,173.309,11,11,23,12,37
1938,24074,1003,838,1,2,18,12,12,12,0.0,60,\N,\N,50,14,1:45.555,172.675,11,20,11,16,32
1939,24075,1003,842,5,10,15,13,13,13,0.0,60,\N,\N,56,18,1:46.063,171.848,11,16,25,18,36
1940,24076,1003,840,3,18,20,14,14,14,0.0,60,\N,\N,53,17,1:46.033,171.897,11,18,30,19,17
1941,24077,1003,154,210,8,8,15,15,15,0.0,60,\N,\N,57,16,1:45.904,172.106,11,10,21,7,33
1942,24078,1003,815,10,11,7,16,16,16,0.0,60,\N,\N,48,13,1:45.389,172.947,11,12,25,11,30
1943,24079,1003,843,5,28,17,17,17,17,0.0,60,\N,\N,38,9,1:44.889,173.772,11,17,30,17,38
1944,24080,1003,825,210,20,16,18,18,18,0.0,59,\N,\N,50,1,1:41.905,178.860,12,13,20,15,32
1945,24081,1003,845,3,35,19,19,19,19,0.0,59,\N,\N,48,15,1:45.902,172.110,12,19,29,20,36
1946,24082,1003,839,10,31,9,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,15,25,13,33
1947,24083,1004,1,131,44,2,1,1,1,25.0,53,1:27:25.181,5245181,50,2,1:35.916,219.492,1,3,23,1,35
1948,24084,1004,822,131,77,1,2,2,2,18.0,53,+2.545,5247726,50,1,1:35.861,219.617,1,4,28,2,33
1949,24085,1004,20,6,5,3,3,3,3,15.0,53,+7.487,5252668,50,3,1:35.990,219.322,1,1,19,5,33
1950,24086,1004,8,6,7,4,4,4,4,12.0,53,+16.543,5261724,47,6,1:36.611,217.913,1,7,19,6,31
1951,24087,1004,830,9,33,19,5,5,5,10.0,53,+31.016,5276197,45,4,1:36.283,218.655,1,2,22,3,32
1952,24088,1004,817,9,3,18,6,6,6,8.0,53,+1:20.451,5325632,41,5,1:36.345,218.514,1,5,11,4,37
1953,24089,1004,844,15,16,7,7,7,7,6.0,53,+1:38.390,5343571,52,9,1:38.107,214.590,1,14,24,13,32
1954,24090,1004,825,210,20,5,8,8,8,4.0,52,\N,\N,52,8,1:38.015,214.791,11,8,21,11,33
1955,24091,1004,839,10,31,6,9,9,9,2.0,52,\N,\N,52,12,1:38.366,214.025,11,6,24,9,33
1956,24092,1004,815,10,11,8,10,10,10,1.0,52,\N,\N,47,11,1:38.300,214.168,11,-1,-1,7,30
1957,24093,1004,154,210,8,9,11,11,11,0.0,52,\N,\N,46,10,1:38.244,214.290,11,11,23,15,35
1958,24094,1004,807,4,27,12,12,12,12,0.0,52,\N,\N,52,13,1:39.108,212.422,11,9,18,14,35
1959,24095,1004,828,15,9,10,13,13,13,0.0,52,\N,\N,39,7,1:37.931,214.975,11,-1,-1,10,35
1960,24096,1004,4,1,14,16,14,14,14,0.0,52,\N,\N,44,15,1:39.590,211.394,11,-1,-1,17,34
1961,24097,1004,840,3,18,14,15,15,15,0.0,52,\N,\N,44,14,1:39.435,211.724,11,20,13,20,35
1962,24098,1004,838,1,2,15,16,16,16,0.0,51,\N,\N,41,18,1:39.922,210.692,12,16,27,18,31
1963,24099,1004,832,4,55,11,17,17,17,0.0,51,\N,\N,35,16,1:39.731,211.095,12,-1,-1,12,37
1964,24100,1004,845,3,35,13,18,18,18,0.0,51,\N,\N,43,17,1:39.838,210.869,12,18,25,19,39
1965,24101,1004,842,5,10,17,\N,R,19,0.0,4,\N,\N,3,19,1:44.071,202.292,23,12,25,8,28
1966,24102,1004,843,5,28,20,\N,R,20,0.0,4,\N,\N,2,20,1:45.852,198.889,23,19,28,16,29
1967,24103,1005,1,131,44,1,1,1,1,25.0,53,1:27:17.062,5237062,51,2,1:32.785,225.307,1,1,25,1,31
1968,24104,1005,822,131,77,2,2,2,2,18.0,53,+12.919,5249981,46,3,1:33.110,224.521,1,2,26,2,30
1969,24105,1005,830,9,33,3,3,3,3,15.0,53,+14.295,5251357,50,6,1:33.367,223.903,1,6,30,4,32
1970,24106,1005,817,9,3,15,4,4,4,12.0,53,+19.495,5256557,50,4,1:33.187,224.336,1,3,32,6,27
1971,24107,1005,8,6,7,4,5,5,5,10.0,53,+50.998,5288060,28,12,1:34.223,221.869,1,4,20,5,33
1972,24108,1005,20,6,5,8,6,6,6,8.0,53,+1:09.873,5306935,53,1,1:32.318,226.447,1,5,20,3,36
1973,24109,1005,815,10,11,9,7,7,7,6.0,53,+1:19.379,5316441,43,9,1:34.073,222.223,1,13,29,11,28
1974,24110,1005,154,210,8,5,8,8,8,4.0,53,+1:27.198,5324260,47,15,1:34.786,220.551,1,8,22,8,32
1975,24111,1005,839,10,31,11,9,9,9,2.0,53,+1:28.055,5325117,50,14,1:34.670,220.821,1,7,28,7,32
1976,24112,1005,832,4,55,13,10,10,10,1.0,52,\N,\N,50,11,1:34.197,221.930,11,12,23,14,31
1977,24113,1005,842,5,10,7,11,11,11,0.0,52,\N,\N,35,10,1:34.133,222.081,11,11,20,13,10
1978,24114,1005,828,15,9,20,12,12,12,0.0,52,\N,\N,8,19,1:36.294,217.097,11,10,29,9,33
1979,24115,1005,843,5,28,6,13,13,13,0.0,52,\N,\N,30,16,1:34.857,220.386,11,17,23,10,27
1980,24116,1005,4,1,14,18,14,14,14,0.0,52,\N,\N,28,7,1:33.943,222.530,11,18,21,17,34
1981,24117,1005,838,1,2,19,15,15,15,0.0,52,\N,\N,25,18,1:35.023,220.001,11,-1,-1,20,32
1982,24118,1005,845,3,35,17,16,16,16,0.0,52,\N,\N,41,8,1:33.985,222.431,11,19,26,18,39
1983,24119,1005,840,3,18,14,17,17,17,0.0,52,\N,\N,41,5,1:33.354,223.934,11,16,27,19,32
1984,24120,1005,844,15,16,10,\N,R,18,0.0,38,\N,\N,37,13,1:34.515,221.183,26,9,27,15,26
1985,24121,1005,807,4,27,16,\N,R,19,0.0,37,\N,\N,32,17,1:34.934,220.207,5,15,18,12,36
1986,24122,1005,825,210,20,12,\N,R,20,0.0,8,\N,\N,6,20,1:39.908,209.244,130,14,28,16,25
1987,24123,1006,8,6,7,2,1,1,1,25.0,56,1:34:18.643,5658643,45,5,1:38.482,201.527,1,6,20,9,7
1988,24124,1006,830,9,33,18,2,2,2,18.0,56,+1.281,5659924,45,2,1:38.246,202.011,1,3,9,3,5
1989,24125,1006,1,131,44,1,3,3,3,15.0,56,+2.342,5660985,40,1,1:37.392,203.782,1,1,6,1,3
1990,24126,1006,20,6,5,5,4,4,4,12.0,56,+18.222,5676865,41,3,1:38.280,201.941,1,5,18,10,8
1991,24127,1006,822,131,77,3,5,5,5,10.0,56,+24.744,5683387,46,4,1:38.470,201.551,1,2,7,-1,-1
1992,24128,1006,807,4,27,7,6,6,6,8.0,56,+1:27.210,5745853,51,8,1:39.548,199.369,1,18,7,5,6
1993,24129,1006,832,4,55,11,7,7,7,6.0,56,+1:34.994,5753637,45,11,1:39.858,198.750,1,7,8,16,2
1994,24130,1006,815,10,11,10,8,8,8,4.0,56,+1:41.080,5759723,45,13,1:39.992,198.483,1,14,18,13,6
1995,24131,1006,843,5,28,20,9,9,9,2.0,55,\N,\N,32,6,1:38.963,200.547,11,-1,-1,6,19
1996,24132,1006,828,15,9,16,10,10,10,1.0,55,\N,\N,36,9,1:39.569,199.327,11,10,14,7,9
1997,24133,1006,838,1,2,17,11,11,11,0.0,55,\N,\N,52,12,1:39.915,198.636,11,-1,-1,8,10
1998,24134,1006,842,5,10,19,12,12,12,0.0,55,\N,\N,33,14,1:40.098,198.273,11,13,19,2,10
1999,24135,1006,845,3,35,14,13,13,13,0.0,55,\N,\N,42,7,1:39.240,199.987,11,15,14,15,8
2000,24136,1006,840,3,18,15,14,14,14,0.0,54,\N,\N,38,10,1:39.646,199.173,12,19,14,12,5
2001,24137,1006,844,15,16,9,\N,R,15,0.0,31,\N,\N,12,16,1:40.522,197.437,130,9,14,11,9
2002,24138,1006,817,9,3,4,\N,R,16,0.0,8,\N,\N,49,15,1:40.433,197.612,84,4,9,-1,-1
2003,24139,1006,154,210,8,8,\N,R,17,0.0,2,\N,\N,12,18,1:41.982,194.610,130,8,10,-1,-1
2004,24140,1006,4,1,14,13,\N,R,18,0.0,1,\N,\N,5,17,1:40.933,196.633,4,11,9,4,3
2005,24141,1006,839,10,31,6,\N,D,19,0.0,56,\N,\N,\N,0,\N,\N,2,17,17,14,6
2006,24142,1006,825,210,20,12,\N,D,20,0.0,56,\N,\N,\N,0,\N,\N,2,16,15,-1,-1
2007,24143,1007,830,9,33,2,1,1,1,25.0,71,1:38:28.851,5908851,66,2,1:19.186,195.670,1,1,19,1,21
2008,24144,1007,20,6,5,4,2,2,2,18.0,71,+17.316,5926167,49,4,1:19.522,194.844,1,7,17,4,42
2009,24145,1007,8,6,7,6,3,3,3,15.0,71,+49.914,5958765,19,5,1:20.334,192.874,1,8,22,8,42
2010,24146,1007,1,131,44,3,4,4,4,12.0,71,+1:18.738,5987589,49,8,1:20.728,191.933,1,5,23,7,40
2011,24147,1007,822,131,77,5,5,5,5,10.0,70,\N,\N,65,1,1:18.741,196.776,11,6,27,9,40
2012,24148,1007,807,4,27,7,6,6,6,8.0,69,\N,\N,67,7,1:20.637,192.150,12,4,21,5,36
2013,24149,1007,844,15,16,9,7,7,7,6.0,69,\N,\N,67,6,1:20.537,192.388,12,-1,-1,13,39
2014,24150,1007,838,1,2,15,8,8,8,4.0,69,\N,\N,14,11,1:21.921,189.138,12,16,29,15,30
2015,24151,1007,828,15,9,10,9,9,9,2.0,69,\N,\N,18,14,1:22.440,187.947,12,14,28,17,41
2016,24152,1007,842,5,10,20,10,10,10,1.0,69,\N,\N,69,17,1:22.755,187.232,12,20,2,14,36
2017,24153,1007,839,10,31,11,11,11,11,0.0,69,\N,\N,6,15,1:22.629,187.517,12,-1,-1,11,24
2018,24154,1007,840,3,18,17,12,12,12,0.0,69,\N,\N,27,18,1:22.983,186.717,12,19,26,16,25
2019,24155,1007,845,3,35,19,13,13,13,0.0,69,\N,\N,66,16,1:22.640,187.492,12,18,30,18,37
2020,24156,1007,843,5,28,14,14,14,14,0.0,69,\N,\N,26,13,1:22.438,187.952,12,9,29,6,35
2021,24157,1007,825,210,20,16,15,15,15,0.0,69,\N,\N,45,10,1:21.874,189.246,12,17,28,20,35
2022,24158,1007,154,210,8,18,16,16,16,0.0,68,\N,\N,46,9,1:21.370,190.419,13,13,26,12,39
2023,24159,1007,817,9,3,1,\N,R,17,0.0,61,\N,\N,57,3,1:19.462,194.991,5,2,19,2,32
2024,24160,1007,815,10,11,13,\N,R,18,0.0,38,\N,\N,6,19,1:23.545,185.461,23,11,29,10,24
2025,24161,1007,832,4,55,8,\N,R,19,0.0,28,\N,\N,6,12,1:22.386,188.070,22,3,20,3,35
2026,24162,1007,4,1,14,12,\N,R,20,0.0,3,\N,\N,3,20,1:24.197,184.025,5,-1,-1,19,31
2027,24163,1008,1,131,44,1,1,1,1,25.0,71,1:27:09.066,5229066,70,7,1:11.795,216.065,1,3,28,2,43
2028,24164,1008,830,9,33,5,2,2,2,18.0,71,+1.469s,5230535,61,4,1:11.578,216.720,1,1,16,5,28
2029,24165,1008,8,6,7,4,3,3,3,15.0,71,+4.764s,5233830,64,6,1:11.769,216.143,1,5,28,6,42
2030,24166,1008,817,9,3,11,4,4,4,12.0,71,+5.193s,5234259,62,3,1:11.343,217.434,1,4,23,4,44
2031,24167,1008,822,131,77,3,5,5,5,10.0,71,+22.943s,5252009,65,1,1:10.540,219.909,1,6,23,1,48
2032,24168,1008,20,6,5,2,6,6,6,8.0,71,+26.997s,5256063,71,2,1:10.831,219.005,1,2,20,3,42
2033,24169,1008,844,15,16,7,7,7,7,6.0,71,+44.199s,5273265,70,8,1:12.082,215.204,1,9,28,8,44
2034,24170,1008,154,210,8,8,8,8,8,4.0,71,+51.230s,5280296,71,12,1:12.362,214.372,1,7,28,7,44
2035,24171,1008,825,210,20,10,9,9,9,2.0,71,+52.857s,5281923,67,10,1:12.206,214.835,1,8,15,9,39
2036,24172,1008,815,10,11,12,10,10,10,1.0,70,\N,\N,58,13,1:12.472,214.046,11,-1,-1,11,23
2037,24173,1008,843,5,28,16,11,11,11,0.0,70,\N,\N,53,15,1:12.949,212.647,11,18,32,19,46
2038,24174,1008,832,4,55,15,12,12,12,0.0,70,\N,\N,50,9,1:12.169,214.945,11,11,34,14,48
2039,24175,1008,842,5,10,9,13,13,13,0.0,70,\N,\N,55,17,1:13.822,210.132,11,15,30,12,44
2040,24176,1008,838,1,2,20,14,14,14,0.0,70,\N,\N,68,16,1:12.968,212.591,11,19,23,17,26
2041,24177,1008,839,10,31,18,15,15,15,0.0,70,\N,\N,70,11,1:12.352,214.401,11,10,34,10,45
2042,24178,1008,845,3,35,14,16,16,16,0.0,69,\N,\N,52,19,1:14.262,208.887,12,17,30,16,46
2043,24179,1008,4,1,14,17,17,17,17,0.0,69,\N,\N,57,14,1:12.643,213.542,12,-1,-1,13,36
2044,24180,1008,840,3,18,19,18,18,18,0.0,69,\N,\N,68,5,1:11.751,216.197,12,14,30,18,44
2045,24181,1008,807,4,27,13,\N,R,19,0.0,32,\N,\N,30,18,1:14.029,209.544,25,12,34,20,6
2046,24182,1008,828,15,9,6,\N,R,20,0.0,20,\N,\N,3,20,1:15.281,206.059,4,-1,-1,15,44
2047,24183,1009,1,131,44,1,1,1,1,25.0,55,1:39:40.382,5980382,53,5,1:41.357,197.267,1,4,26,4,35
2048,24184,1009,20,6,5,3,2,2,2,18.0,55,+2.581,5982963,54,1,1:40.867,198.225,1,8,21,6,39
2049,24185,1009,830,9,33,6,3,3,3,15.0,55,+12.706,5993088,51,6,1:41.909,196.198,1,1,27,2,32
2050,24186,1009,817,9,3,5,4,4,4,12.0,55,+15.379,5995761,35,3,1:41.249,197.477,1,2,19,3,31
2051,24187,1009,822,131,77,2,5,5,5,10.0,55,+47.957,6028339,42,2,1:40.953,198.056,1,3,29,1,37
2052,24188,1009,832,4,55,11,6,6,6,8.0,55,+1:12.548,6052930,54,4,1:41.351,197.278,1,9,21,12,37
2053,24189,1009,844,15,16,8,7,7,7,6.0,55,+1:30.789,6071171,54,10,1:42.876,194.354,1,-1,-1,15,33
2054,24190,1009,815,10,11,14,8,8,8,4.0,55,+1:31.275,6071657,53,8,1:42.816,194.467,1,13,23,14,31
2055,24191,1009,154,210,8,7,9,9,9,2.0,54,\N,\N,54,11,1:43.195,193.753,11,10,24,7,30
2056,24192,1009,825,210,20,13,10,10,10,1.0,54,\N,\N,53,9,1:42.822,194.456,11,6,21,9,30
2057,24193,1009,4,1,14,15,11,11,11,0.0,54,\N,\N,53,7,1:42.393,195.271,11,19,16,13,35
2058,24194,1009,843,5,28,16,12,12,12,0.0,54,\N,\N,53,17,1:44.174,191.932,11,14,26,16,35
2059,24195,1009,840,3,18,20,13,13,13,0.0,54,\N,\N,53,16,1:44.033,192.192,11,15,22,19,33
2060,24196,1009,838,1,2,18,14,14,14,0.0,54,\N,\N,53,12,1:43.249,193.652,11,18,22,18,18
2061,24197,1009,845,3,35,19,15,15,15,0.0,54,\N,\N,54,14,1:43.831,192.566,11,-1,-1,20,39
2062,24198,1009,842,5,10,17,\N,R,16,0.0,46,\N,\N,42,15,1:43.988,192.276,5,11,17,11,32
2063,24199,1009,839,10,31,9,\N,R,17,0.0,44,\N,\N,41,13,1:43.591,193.012,5,5,26,10,33
2064,24200,1009,828,15,9,12,\N,R,18,0.0,24,\N,\N,22,19,1:46.077,188.489,75,17,22,17,36
2065,24201,1009,8,6,7,4,\N,R,19,0.0,6,\N,\N,5,18,1:45.198,190.064,75,7,24,5,40
2066,24202,1009,807,4,27,10,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,12,24,8,36
2067,24203,1010,822,131,77,2,1,1,1,26.0,58,1:25:27.325,5127325,57,1,1:25.580,223.075,1,5,30,2,33
2068,24204,1010,1,131,44,1,2,2,2,18.0,58,+20.886,5148211,57,2,1:26.057,221.839,1,1,26,1,33
2069,24205,1010,830,9,33,4,3,3,3,15.0,58,+22.520,5149845,57,3,1:26.256,221.327,1,4,22,3,33
2070,24206,1010,20,6,5,3,4,4,4,12.0,58,+57.109,5184434,16,8,1:27.954,217.054,1,2,18,5,35
2071,24207,1010,844,6,16,5,5,5,5,10.0,58,+58.203,5185528,58,4,1:26.926,219.621,1,3,18,9,35
2072,24208,1010,825,210,20,7,6,6,6,8.0,58,+1:27.156,5214481,56,9,1:28.182,216.493,1,9,24,12,27
2073,24209,1010,807,4,27,11,7,7,7,6.0,57,\N,\N,52,12,1:28.444,215.851,11,10,11,7,37
2074,24210,1010,8,51,7,9,8,8,8,4.0,57,\N,\N,52,11,1:28.270,216.277,11,6,18,6,40
2075,24211,1010,840,211,18,16,9,9,9,2.0,57,\N,\N,29,7,1:27.568,218.011,11,15,26,13,38
2076,24212,1010,826,5,26,15,10,10,10,1.0,57,\N,\N,39,6,1:27.448,218.310,11,7,30,11,36
2077,24213,1010,842,9,10,17,11,11,11,0.0,57,\N,\N,39,5,1:27.229,218.858,11,8,23,4,31
2078,24214,1010,846,1,4,8,12,12,12,0.0,57,\N,\N,17,16,1:28.555,215.581,11,18,31,18,26
2079,24215,1010,815,211,11,10,13,13,13,0.0,57,\N,\N,41,15,1:28.485,215.751,11,16,21,16,34
2080,24216,1010,848,5,23,13,14,14,14,0.0,57,\N,\N,43,10,1:28.188,216.478,11,13,21,17,40
2081,24217,1010,841,51,99,14,15,15,15,0.0,57,\N,\N,29,14,1:28.479,215.766,11,11,23,15,37
2082,24218,1010,847,3,63,19,16,16,16,0.0,56,\N,\N,55,17,1:28.713,215.197,12,20,25,19,32
2083,24219,1010,9,3,88,20,17,17,17,0.0,55,\N,\N,30,18,1:29.284,213.821,13,19,25,20,33
2084,24220,1010,154,210,8,6,\N,R,18,0.0,29,\N,\N,17,13,1:28.462,215.807,36,12,18,10,37
2085,24221,1010,817,4,3,12,\N,R,19,0.0,28,\N,\N,18,19,1:29.848,212.478,137,17,16,8,31
2086,24222,1010,832,1,55,18,\N,R,20,0.0,9,\N,\N,9,20,1:30.899,210.022,5,14,19,14,26
2087,24223,1011,1,131,44,3,1,1,1,25.0,57,1:34:21.295,5661295,36,2,1:33.528,208.314,1,4,23,3,33
2088,24224,1011,822,131,77,4,2,2,2,18.0,57,+2.980,5664275,42,3,1:34.209,206.808,1,3,26,4,36
2089,24225,1011,844,6,16,1,3,3,3,16.0,57,+6.131,5667426,38,1,1:33.411,208.575,1,1,20,2,32
2090,24226,1011,830,9,33,5,4,4,4,12.0,57,+6.408,5667703,47,9,1:35.311,204.417,1,5,21,6,34
2091,24227,1011,20,6,5,2,5,5,5,10.0,57,+36.068,5697363,43,4,1:34.895,205.313,1,2,21,1,32
2092,24228,1011,846,1,4,9,6,6,6,8.0,57,+45.754,5707049,14,12,1:35.777,203.422,1,15,29,8,25
2093,24229,1011,8,51,7,8,7,7,7,6.0,57,+47.470,5708765,45,11,1:35.589,203.822,1,10,23,16,6
2094,24230,1011,842,9,10,13,8,8,8,4.0,57,+58.094,5719389,42,8,1:35.291,204.460,1,6,17,12,31
2095,24231,1011,848,5,23,12,9,9,9,2.0,57,+1:02.697,5723992,39,16,1:36.752,201.372,1,13,24,13,36
2096,24232,1011,815,211,11,14,10,10,10,1.0,57,+1:03.696,5724991,51,14,1:36.330,202.254,1,14,20,14,32
2097,24233,1011,841,51,99,16,11,11,11,0.0,57,+1:04.599,5725894,42,7,1:35.237,204.575,1,16,22,18,10
2098,24234,1011,826,5,26,15,12,12,12,0.0,56,\N,\N,40,5,1:34.934,205.228,11,9,24,10,36
2099,24235,1011,825,210,20,6,13,13,13,0.0,56,\N,\N,41,13,1:35.892,203.178,11,12,21,7,33
2100,24236,1011,840,211,18,18,14,14,14,0.0,56,\N,\N,31,17,1:37.037,200.781,11,18,16,17,31
2101,24237,1011,847,3,63,19,15,15,15,0.0,56,\N,\N,14,19,1:37.313,200.211,11,19,26,19,32
2102,24238,1011,9,3,88,20,16,16,16,0.0,55,\N,\N,13,20,1:37.903,199.005,12,20,27,20,37
2103,24239,1011,807,4,27,17,\N,R,17,0.0,53,\N,\N,14,6,1:35.215,204.623,5,8,17,5,32
2104,24240,1011,817,4,3,10,\N,R,18,0.0,53,\N,\N,42,15,1:36.697,201.487,60,11,19,15,30
2105,24241,1011,832,1,55,7,\N,R,19,0.0,53,\N,\N,42,10,1:35.586,203.829,130,7,28,11,33
2106,24242,1011,154,210,8,11,\N,R,20,0.0,16,\N,\N,3,18,1:37.262,200.316,31,17,22,9,34
2107,24243,1012,1,131,44,2,1,1,1,25.0,56,1:32:06.350,5526350,47,5,1:35.892,204.642,1,2,21,4,32
2108,24244,1012,822,131,77,1,2,2,2,18.0,56,+6.552,5532902,38,4,1:34.872,206.842,1,5,23,1,37
2109,24245,1012,20,6,5,3,3,3,3,15.0,56,+13.774,5540124,37,2,1:34.836,206.921,1,1,19,2,33
2110,24246,1012,830,9,33,5,4,4,4,12.0,56,+27.627,5553977,45,6,1:36.143,204.108,1,4,20,3,29
2111,24247,1012,844,6,16,4,5,5,5,10.0,56,+31.276,5557626,45,3,1:34.860,206.869,1,3,21,7,13
2112,24248,1012,842,9,10,6,6,6,6,9.0,56,+1:29.307,5615657,55,1,1:34.742,207.126,1,7,23,10,32
2113,24249,1012,817,4,3,7,7,7,7,6.0,55,\N,\N,38,16,1:38.632,198.957,11,6,23,9,32
2114,24250,1012,815,211,11,12,8,8,8,4.0,55,\N,\N,37,17,1:38.702,198.816,11,17,24,15,35
2115,24251,1012,8,51,7,13,9,9,9,2.0,55,\N,\N,27,12,1:37.812,200.625,11,15,23,11,33
2116,24252,1012,848,5,23,0,10,10,10,1.0,55,\N,\N,22,18,1:38.901,198.416,11,14,26,12,37
2117,24253,1012,154,210,8,10,11,11,11,0.0,55,\N,\N,37,8,1:36.873,202.570,11,10,24,17,32
2118,24254,1012,840,211,18,16,12,12,12,0.0,55,\N,\N,46,7,1:36.678,202.978,11,9,25,14,37
2119,24255,1012,825,210,20,9,13,13,13,0.0,55,\N,\N,35,10,1:37.471,201.327,11,11,25,16,34
2120,24256,1012,832,1,55,14,14,14,14,0.0,55,\N,\N,44,11,1:37.502,201.263,11,16,24,6,36
2121,24257,1012,841,51,99,19,15,15,15,0.0,55,\N,\N,32,14,1:38.048,200.142,11,20,2,18,40
2122,24258,1012,847,3,63,17,16,16,16,0.0,54,\N,\N,51,9,1:37.283,201.716,12,19,29,20,35
2123,24259,1012,9,3,88,18,17,17,17,0.0,54,\N,\N,28,20,1:39.772,196.684,12,18,27,19,38
2124,24260,1012,846,1,4,15,18,18,18,0.0,50,\N,\N,37,15,1:38.346,199.536,4,13,24,8,38
2125,24261,1012,826,5,26,11,\N,R,19,0.0,41,\N,\N,27,13,1:37.975,200.291,4,8,24,13,20
2126,24262,1012,807,4,27,8,\N,R,20,0.0,16,\N,\N,14,19,1:39.677,196.871,131,12,22,5,31
2127,24263,1013,822,131,77,1,1,1,1,25.0,51,1:31:52.942,5512942,50,2,1:44.024,207.748,1,-1,-1,5,31
2128,24264,1013,1,131,44,2,2,2,2,18.0,51,+1.524,5514466,48,3,1:44.166,207.465,1,-1,-1,3,31
2129,24265,1013,20,6,5,3,3,3,3,15.0,51,+11.739,5524681,46,4,1:44.629,206.546,1,2,4,2,28
2130,24266,1013,830,9,33,4,4,4,4,12.0,51,+17.493,5530435,39,5,1:44.794,206.221,1,5,1,4,24
2131,24267,1013,844,6,16,8,5,5,5,11.0,51,+1:09.107,5582049,50,1,1:43.009,209.795,1,1,5,1,28
2132,24268,1013,815,211,11,5,6,6,6,8.0,51,+1:16.416,5589358,49,7,1:45.524,204.795,1,17,1,13,28
2133,24269,1013,832,1,55,9,7,7,7,6.0,51,+1:23.826,5596768,43,10,1:45.807,204.247,1,7,1,7,27
2134,24270,1013,846,1,4,7,8,8,8,4.0,51,+1:40.268,5613210,43,6,1:45.394,205.047,1,4,1,10,32
2135,24271,1013,840,211,18,13,9,9,9,2.0,51,+1:43.816,5616758,38,12,1:46.009,203.858,1,18,1,18,8
2136,24272,1013,8,51,7,0,10,10,10,1.0,50,\N,\N,48,13,1:46.479,202.958,11,16,1,14,30
2137,24273,1013,848,5,23,11,11,11,11,0.0,50,\N,\N,49,9,1:45.754,204.349,11,12,1,8,33
2138,24274,1013,841,51,99,17,12,12,12,0.0,50,\N,\N,45,11,1:45.969,203.935,11,8,1,12,31
2139,24275,1013,825,210,20,12,13,13,13,0.0,50,\N,\N,42,14,1:46.682,202.572,11,6,1,11,25
